Temporada,idJugador,Jugador,Equipo,Edad,PJ,Titular,Mín,Gls.,Ass,TP,TPint,TA,TR,xG,npxG,PrgC,PrgP,PrgR,Valoracion
1992-01-01,144,Thomas Flögel,62,21.0,4,4,342.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.61026130916377
1992-01-01,145,Sergei Fokin,98,31.0,5,5,450.0,0,0.0,0.0,0.0,3,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.870731176375212
1992-01-01,146,Sébastien Fournier,359,21.0,1,0,6.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.581660696293494
1992-01-01,147,Robertas Fridrikas,62,25.0,4,3,274.0,2,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,19.54590993020565
1992-01-01,148,Michael Frontzeck,151,28.0,3,3,270.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1992-01-01,149,Balogh Gábor,97,27.0,2,0,69.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.952447213147426
1992-01-01,150,Enzo Gambaro,2,26.0,5,2,249.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,17.60515405686551
1992-01-01,151,Maurizio Gaudino,151,25.0,2,2,173.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.263989603341503
1992-01-01,152,Lars Gaute Bø,219,28.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,153,Alain Geiger,359,31.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1992-01-01,154,Carlos Geraldo,245,17.0,1,0,10.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.785950788224035
1992-01-01,155,Gábor Gerstenmájer,65,24.0,4,4,390.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.06174241233027
1992-01-01,156,Reto Gertschen,359,27.0,2,2,153.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.242539143688797
1992-01-01,157,Yuri Getikov,429,21.0,2,0,38.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.3691990006857315
1992-01-01,158,Rune Gjerde,219,24.0,1,0,25.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.552038632963565
1992-01-01,159,Miloš Glonek,147,23.0,3,3,270.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1992-01-01,161,Einārs Gņedojs,302,27.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,162,Siniša Gogić,110,28.0,2,2,180.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,14.030077448081034
1992-01-01,163,André Golke,151,27.0,1,1,90.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.280332810695946
1992-01-01,164,Andy Goram,49,28.0,10,10,900.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,51.61945436330064
1992-01-01,165,Dale Gordon,49,25.0,1,1,72.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.952447213147426
1992-01-01,166,Pavol Gostic,147,25.0,4,4,259.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.37124190160504
1992-01-01,167,Michael Gothenborg,195,28.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,168,Richard Gough,49,30.0,7,7,586.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,35.12302943990943
1992-01-01,169,Olegs Grichine,302,24.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,170,Aleksandr Grishin,98,20.0,7,5,418.0,2,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,27.360005946548856
1992-01-01,171,Leontin Grozavu,65,24.0,1,1,90.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1992-01-01,172,Pep Guardiola,5,21.0,4,4,272.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.626604516518213
1992-01-01,173,Dmitri Gulenkov,429,24.0,2,1,160.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.600046804567244
1992-01-01,174,Ruud Gullit,2,29.0,4,4,301.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,20.107707683014638
1992-01-01,175,Aleksei Guschin,98,20.0,8,8,652.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,38.64703352571127
1992-01-01,176,Aleksandr Guteyev,98,25.0,3,2,224.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,16.02190584440381
1992-01-01,177,Ulvi Güveneroğlu,94,32.0,2,2,150.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.089321574740891
1992-01-01,178,Loukas Hadjiloukas,110,25.0,2,2,170.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.51935221825468
1992-01-01,179,Edin Hadžialagić,372,30.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,180,David Hagen,49,19.0,1,0,3.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.428443127345588
1992-01-01,181,Lars Hammer-jespersen,195,20.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1992-01-01,182,Youssef Haraoui,147,27.0,4,1,141.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.936104005792982
1992-01-01,183,Ralph Hasenhüttl,62,24.0,4,2,220.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,16.37941350528226
1992-01-01,184,Mark Hateley,49,30.0,8,8,674.0,3,0.0,0.0,0.0,0,1,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,40.8431520139646
1992-01-01,185,Fernand Heinisch,245,27.0,1,0,5.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,4.530588173310858
1992-01-01,186,Jan Heintze,21,28.0,9,9,753.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,43.958575915905335
1992-01-01,188,Dominique Herr,359,26.0,4,4,360.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.529566722851207
1992-01-01,189,Gary Hillis,145,28.0,2,2,162.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.702191850532513
1992-01-01,190,Steve Hodge,30,29.0,2,0,71.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.054592259112697
1992-01-01,191,Peter Hoekstra,21,19.0,6,5,495.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,30.322212279541702
1992-01-01,192,Oleksandr Holovko,429,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,193,Marc Hottiger,359,24.0,4,4,360.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.529566722851207
1992-01-01,195,Yuriy Hudymenko,429,26.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,196,Pieter Huistra,49,25.0,6,5,455.0,2,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,29.096471727958455
1992-01-01,197,Boris Hvoynev,45,24.0,2,1,93.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.178187764730675
1992-01-01,198,Eike Immel,151,31.0,3,3,270.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1992-01-01,199,Fodor Imre,97,29.0,1,1,46.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.624561615598909
1992-01-01,201,Yiannos Ioannou,110,26.0,2,2,151.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.140394097723526
1992-01-01,202,Valdas Ivanauskas,62,26.0,3,3,255.0,1,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.013734240726592
1992-01-01,203,Vasili Ivanov,98,22.0,7,5,384.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,24.80637979741709
1992-01-01,204,Czesław Jakołcewicz,168,30.0,1,0,44.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.522416569633638
1992-01-01,205,Johnny Jameson,145,34.0,2,1,96.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.331405333678582
1992-01-01,207,Aleksandrs Jeļisejevs,302,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,208,Vasile Jercălău,65,24.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,209,Christian Joachim,245,21.0,2,2,175.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.366134649306774
1992-01-01,210,Magnus Johansson,54,20.0,10,9,815.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,47.27828990977663
1992-01-01,211,Jerry de Jong,21,27.0,2,0,56.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.288504414373167
1992-01-01,212,Rui Jorge,12,19.0,4,3,250.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,17.503009010900236
1992-01-01,213,Jozef Juriga,147,23.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,214,Henrik Jørgensen,195,27.0,2,2,163.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.753264373515151
1992-01-01,215,Zoltán Kádár,65,25.0,4,4,363.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.27420410793803
1992-01-01,216,Pontus Kåmark,54,23.0,10,10,899.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,51.56838184031801
1992-01-01,217,Vaios Karagiannis,95,24.0,4,4,360.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1992-01-01,218,Alf Kåre Tveit,219,25.0,1,0,18.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.1945309720851185
1992-01-01,219,Ulf Karlsen,219,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,220,Dmitri Karsakov,98,20.0,10,5,614.0,3,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,38.23845334185019
1992-01-01,221,Vytautas Karvelis,315,20.0,1,0,44.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,6.522416569633638
1992-01-01,222,Eamonn Kavanagh,145,25.0,2,2,149.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,12.038249051758253
1992-01-01,223,József Keller,97,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,224,Gökhan Keskin,94,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,225,Dmitri Kharine,98,23.0,5,5,406.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,25.623540165139257
1992-01-01,226,Wim Kieft,21,29.0,8,8,693.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,41.1495871518604
1992-01-01,227,Vladimír Kinder,147,23.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1992-01-01,229,Rosen Kirilov,45,19.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1992-01-01,230,Ivaylo Kirov,45,26.0,2,2,180.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,231,Dīmītrīs Kleanthous,110,28.0,2,2,102.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.637840471574393
1992-01-01,232,Nir Klinger,303,26.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,233,František Klinovský,147,27.0,3,3,249.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,17.298718918969694
1992-01-01,234,René Klomp,21,17.0,2,1,103.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,9.688912994557029
1992-01-01,235,Adrian Knup,151,24.0,2,0,20.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.449893586998295
1992-01-01,236,Erwin Koeman,21,30.0,7,7,600.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,36.2466249455274
1992-01-01,237,Ronald Koeman,5,29.0,3,3,270.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1992-01-01,238,Dariusz Kofnyt,168,27.0,2,0,60.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,7.492794506303708
1992-01-01,239,Ludwig Kögl,151,26.0,3,3,270.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,18.371241901605035
1992-01-01,240,Walter Kogler,62,24.0,4,4,330.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,21.997391033372146
1992-01-01,241,Hristo Koilov,45,22.0,2,1,135.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.32323373000136
1992-01-01,242,Mikhail Kolesnikov,98,25.0,3,2,198.0,1,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,15.102600430716373
1992-01-01,243,Oleh Kolesov,429,23.0,1,1,20.0,0,0.0,0.0,0.0,0,1,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,5.143458449102483
1992-01-01,244,Stefan Kolev,45,25.0,2,2,180.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,245,Sergei Kolotovkin,98,26.0,8,8,720.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,42.11996508853048
1992-01-01,246,Ihor Korniyets,168,25.0,3,1,132.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.32323373000136
1992-01-01,247,Emil Kostadinov,12,24.0,8,8,682.0,3,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,41.40494976677358
1992-01-01,248,Leuterīs Kouīs,110,31.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,249,Giorgos Koutoulas,95,25.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1992-01-01,250,Ondrej Krištofík,147,25.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1992-01-01,251,Waldemar Kryger,168,23.0,4,4,316.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,20.87379552775417
1992-01-01,252,Allan Kuhn,195,24.0,1,1,90.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1992-01-01,253,Erik Larsen,195,28.0,2,2,136.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,11.374306252983995
1992-01-01,254,Dick Last,54,23.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
1992-01-01,255,Michael Laudrup,5,28.0,4,4,348.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,22.5081162631985
1992-01-01,256,Stephan Lehmann,359,28.0,4,4,360.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,23.120986538990124
1992-01-01,258,Fredrik Leksell,54,21.0,3,1,114.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,10.403928316313923
1992-01-01,259,Gianluigi Lentini,2,23.0,9,9,730.0,0,0.0,0.0,0.0,2,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,42.78390788730473
1992-01-01,260,Amit Levy,303,21.0,1,1,90.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,8.871752626834864
1992-01-01,261,Stefan Lindqvist,54,25.0,3,1,109.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,10.148565701400747
1992-01-01,262,Edward Linskens,21,23.0,10,10,843.0,0,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,48.708320553290434
1992-01-01,263,Péter Lipcsei,97,20.0,2,2,180.0,1,0.0,0.0,0.0,1,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,14.030077448081034
1992-01-01,264,Valentīns Lobaņovs,302,20.0,2,2,180.0,0,0.0,0.0,0.0,0,0,0.5402439024390244,0.48986405437824876,6.738704518192723,14.177928828468612,14.058376649340264,13.62149726421995
